
BLZ,Bank_Name,BIC,PLZ,City
79069150,Raiffeisenbank Main-Spessart,,97839,Esselbach
79069150,Raiffeisenbank Main-Spessart,,97776,Eußenheim
79069150,Raiffeisenbank Main-Spessart,,97778,Fellen
79069150,Raiffeisenbank Main-Spessart,,97833,Frammersbach
79069150,Raiffeisenbank Main-Spessart,,97780,Gössenheim
79069150,Raiffeisenbank Main-Spessart,,97733,Gemünden a. Main
79069150,Raiffeisenbank Main-Spessart,,97782,Gräfendorf
79069150,Raiffeisenbank Main-Spessart,,97840,Hafenlohr
79069150,Raiffeisenbank Main-Spessart,,97842,Karbach
79069150,Raiffeisenbank Main-Spessart,,97747,Karlstadt
79069150,Raiffeisenbank Main-Spessart,,97783,Karsbach
79069150,Raiffeisenbank Main-Spessart (Gf P2),,97816,Lohr a. Main
79069150,Raiffeisenbank Main-Spessart,,97820,Marktheidenfeld
79069150,Raiffeisenbank Main-Spessart,,97785,Mittelsinn
79069150,Raiffeisenbank Main-Spessart,,97788,Neuendorf
79069150,Raiffeisenbank Main-Spessart,,97843,Neuhütten
79069150,Raiffeisenbank Main-Spessart,,97845,Neustadt a. Main
79069150,Raiffeisenbank Main-Spessart,,97791,Obersinn
79069150,Raiffeisenbank Main-Spessart,,97846,Partenstein
79069150,Raiffeisenbank Main-Spessart,,97848,Rechtenbach
79069150,Raiffeisenbank Main-Spessart,,97280,Remlingen
79069150,Raiffeisenbank Main-Spessart,,97794,Rieneck
79069150,Raiffeisenbank Main-Spessart,,97851,Rothenfels
79069150,Raiffeisenbank Main-Spessart,,97854,Steinfeld
79069150,Raiffeisenbank Main-Spessart,,97289,Thüngen
79069150,Raiffeisenbank Main-Spessart,,97855,Triefenstein
79069150,Raiffeisenbank Main-Spessart,,97857,Urspringen
79069150,Raiffeisenbank Main-Spessart,,63831,Wiesen
79069150,Raiffeisenbank Main-Spessart,,97859,Wiesthal
79069150,Raiffeisenbank Main-Spessart,,97225,Zellingen
79069165,VR-Bank Main-Rhön,GENODEF1MLV,97526,Sennfeld
79069165,VR-Bank Main-Rhön (Gf P2),,97526,Sennfeld
79069181,Raiffeisenbank -alt-,GENODEF1NDL,97720,Nüdlingen
79069181,Raiffeisenbank (Gf P2),,97720,Nüdlingen
79069188,Raiffeisenbank im Grabfeld,GENODEF1SLZ,97528,Sulzdorf a.d.Lederhecke
79069188,Raiffeisenbank im Grabfeld (Gf P2),,97528,Sulzdorf a.d.Lederhecke
79069213,Raiffeisenbank,GENODEF1RNM,97517,Rannungen
79069213,Raiffeisenbank,,97456,Dittelbrunn
79069213,Raiffeisenbank,,97711,Maßbach
79069213,Raiffeisenbank,,97714,Oerlenbach
79069213,Raiffeisenbank (Gf P2),,97517,Rannungen
79070016,Deutsche Bank,DEUTDEMM790,97004,Würzburg
79070016,Deutsche Bank,DEUTDEMM792,97962,Bad Mergentheim
79070016,Deutsche Bank,DEUTDEMM791,97408,Schweinfurt
79070024,Deutsche Bank,DEUTDEDB790,97004,Würzburg
79070024,Deutsche Bank,DEUTDEDB792,97962,Bad Mergentheim
79070024,Deutsche Bank,DEUTDEDB791,97408,Schweinfurt
79080052,Commerzbank vormals Dresdner Bank,DRESDEFF790,97031,Würzburg
79080052,Commerzbank vormals Dresdner Bank,,97307,Kitzingen
79080052,Commerzbank vormals Dresdner Bank,,97862,Wertheim
79080085,"Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1",DRESDEFFJ28,97001,Würzburg
79090000,Volksbank Raiffeisenbank Würzburg,GENODEF1WU1,97070,Würzburg
79090000,Volksbank Raiffeisenbank Würzburg,,97239,Aub
79090000,Volksbank Raiffeisenbank Würzburg,,97246,Eibelstadt
79090000,Volksbank Raiffeisenbank Würzburg,,97218,Gerbrunn
79090000,Volksbank Raiffeisenbank Würzburg,,97232,Giebelstadt
79090000,Volksbank Raiffeisenbank Würzburg,,97261,Güntersleben
79090000,Volksbank Raiffeisenbank Würzburg,,97265,Hettstadt
79090000,Volksbank Raiffeisenbank Würzburg,,97274,Leinach
79090000,Volksbank Raiffeisenbank Würzburg,,97276,Margetshöchheim
79090000,Volksbank Raiffeisenbank Würzburg,,97199,Ochsenfurt
79090000,Volksbank Raiffeisenbank Würzburg,,97285,Röttingen
79090000,Volksbank Raiffeisenbank Würzburg,,97236,Randersacker
79090000,Volksbank Raiffeisenbank Würzburg,,97234,Reichenberg
79090000,Volksbank Raiffeisenbank Würzburg,,97282,Retzstadt
79090000,Volksbank Raiffeisenbank Würzburg,,97222,Rimpar
79090000,Volksbank Raiffeisenbank Würzburg,,97226,Rottendorf
79090000,Volksbank Raiffeisenbank Würzburg,,97286,Sommerhausen
79090000,Volksbank Raiffeisenbank Würzburg,,97291,Thüngersheim
79090000,Volksbank Raiffeisenbank Würzburg,,97209,Veitshöchheim
79090000,Volksbank Raiffeisenbank Würzburg (Gf P2),,97067,Würzburg
79090000,Volksbank Raiffeisenbank Würzburg,,97225,Zellingen
79161058,Raiffeisenbank Fränkisches Weinland -alt-,GENODEF1ERN,97334,Nordheim a. Main
79161058,Raiffeisenbank Fränkisches Weinland (Gf P2),,97334,Nordheim a. Main
79161499,Raiffeisenbank Kitzinger Land -alt-,GENODEF1OBR,97342,Obernbreit
79161499,Raiffeisenbank Kitzinger Land (Gf P2),,97342,Obernbreit
79161499,Raiffeisenbank Kitzinger Land,,97348,Willanzheim
79190000,VR Bank Kitzingen,GENODEF1KT1,97318,Kitzingen
79190000,VR Bank Kitzingen,,97320,Albertshofen
79190000,VR Bank Kitzingen,,97337,Dettelbach
79190000,VR Bank Kitzingen,,97346,Iphofen
79190000,VR Bank Kitzingen (Gf P2),,97318,Kitzingen
79190000,VR Bank Kitzingen,,97340,Marktbreit
79320075,UniCredit Bank - HypoVereinsbank,HYVEDEMM451,97408,Schweinfurt
79320075,UniCredit Bank - HypoVereinsbank,HYVEDEMM451,97688,Bad Kissingen
79320075,UniCredit Bank - HypoVereinsbank,HYVEDEMM451,97615,Bad Neustadt a.d.Saale
79320075,UniCredit Bank - HypoVereinsbank,HYVEDEMM451,36015,Fulda
79320075,UniCredit Bank - HypoVereinsbank,HYVEDEMM451,97437,Haßfurt
79330111,Bankhaus Max Flessa,FLESDEMMXXX,97421,Schweinfurt
79330111,Bankhaus Max Flessa,,97688,Bad Kissingen
79330111,Bankhaus Max Flessa,,97605,Bad Neustadt a.d.Saale
79330111,Bankhaus Max Flessa,,96047,Bamberg
79330111,Bankhaus Max Flessa,,97493,Bergrheinfeld
79330111,Bankhaus Max Flessa,,96450,Coburg
79330111,Bankhaus Max Flessa,,97500,Ebelsbach
79330111,Bankhaus Max Flessa,,96104,Ebern
79330111,Bankhaus Max Flessa,,99817,Eisenach
79330111,Bankhaus Max Flessa,,97725,Elfershausen
79330111,Bankhaus Max Flessa,,97483,Eltmann
79330111,Bankhaus Max Flessa,,99084,Erfurt
79330111,Bankhaus Max Flessa,,91052,Erlangen
79330111,Bankhaus Max Flessa,,90762,Fürth
79330111,Bankhaus Max Flessa,,97447,Gerolzhofen
79330111,Bankhaus Max Flessa,,97466,Gochsheim
79330111,Bankhaus Max Flessa,,97762,Hammelburg
79330111,Bankhaus Max Flessa,,97429,Haßfurt
79330111,Bankhaus Max Flessa,,07743,Jena
79330111,Bankhaus Max Flessa,,96317,Kronach
79330111,Bankhaus Max Flessa,,98617,Meiningen
79330111,Bankhaus Max Flessa,,80336,München
79330111,Bankhaus Max Flessa,,97462,Niederwerrn
79330111,Bankhaus Max Flessa,,98574,Schmalkalden
79330111,Bankhaus Max Flessa,,97451,Schonungen
79330111,Bankhaus Max Flessa (Gf P2),,97421,Schweinfurt
79330111,Bankhaus Max Flessa,,98527,Suhl
79340054,Commerzbank Schweinfurt,COBADEFFXXX,97421,Schweinfurt
79340054,Commerzbank,,97662,Bad Kissingen
79350000,Städtische Sparkasse Schweinfurt -alt-,BYLADEM1SSW,97410,Schweinfurt
79350101,Sparkasse Schweinfurt-Haßberge,BYLADEM1KSW,97410,Schweinfurt
79350101,Sparkasse Schweinfurt-Haßberge,,97493,Bergrheinfeld
79350101,Sparkasse Schweinfurt-Haßberge,,97456,Dittelbrunn
79350101,Sparkasse Schweinfurt-Haßberge,,97499,Donnersdorf
79350101,Sparkasse Schweinfurt-Haßberge,,97502,Euerbach
79350101,Sparkasse Schweinfurt-Haßberge,,97447,Gerolzhofen
79350101,Sparkasse Schweinfurt-Haßberge,,97469,Gochsheim
79350101,Sparkasse Schweinfurt-Haßberge,,97506,Grafenrheinfeld
79350101,Sparkasse Schweinfurt-Haßberge,,97508,Grettstadt
79350101,Sparkasse Schweinfurt-Haßberge,,97509,Kolitzheim
79350101,Sparkasse Schweinfurt-Haßberge,,97464,Niederwerrn
79350101,Sparkasse Schweinfurt-Haßberge,,97490,Poppenhausen
79350101,Sparkasse Schweinfurt-Haßberge,,97520,Röthlein
79350101,Sparkasse Schweinfurt-Haßberge,,97453,Schonungen
79350101,Sparkasse Schweinfurt-Haßberge,,97523,Schwanfeld
79350101,Sparkasse Schweinfurt-Haßberge,,97525,Schwebheim
79350101,Sparkasse Schweinfurt-Haßberge,,97526,Sennfeld
79350101,Sparkasse Schweinfurt-Haßberge,,97488,Stadtlauringen
79350101,Sparkasse Schweinfurt-Haßberge,,97529,Sulzheim
79350101,Sparkasse Schweinfurt-Haßberge,,97440,Werneck
79351010,Sparkasse Bad Kissingen,BYLADEM1KIS,97688,Bad Kissingen
79351010,Sparkasse Bad Kissingen,,97708,Bad Bocklet
79351010,Sparkasse Bad Kissingen,,97769,Bad Brückenau
79351010,Sparkasse Bad Kissingen,,97705,Burkardroth
79351010,Sparkasse Bad Kissingen,,97717,Euerdorf
79351010,Sparkasse Bad Kissingen,,97762,Hammelburg
79351010,Sparkasse Bad Kissingen,,97711,Maßbach
79351010,Sparkasse Bad Kissingen,,97786,Motten
79351010,Sparkasse Bad Kissingen,,97702,Münnerstadt
79351010,Sparkasse Bad Kissingen,,97720,Nüdlingen
79351010,Sparkasse Bad Kissingen,,97723,Oberthulba
79351010,Sparkasse Bad Kissingen,,97714,Oerlenbach
79351010,Sparkasse Bad Kissingen,,97772,Wildflecken
79351730,Sparkasse Ostunterfranken -alt-,BYLADEM1HAS,97432,Haßfurt
79351730,Sparkasse Ostunterfranken,,97500,Ebelsbach
79351730,Sparkasse Ostunterfranken,,96106,Ebern
79351730,Sparkasse Ostunterfranken,,97483,Eltmann
79351730,Sparkasse Ostunterfranken,,97461,Hofheim i.UFr.
79351730,Sparkasse Ostunterfranken,,97486,Königsberg i.Bay.
79351730,Sparkasse Ostunterfranken,,97478,Knetzgau
79351730,Sparkasse Ostunterfranken,,96126,Maroldsweisach
79351730,Sparkasse Ostunterfranken,,96181,Rauhenebrach
79351730,Sparkasse Ostunterfranken,,97522,Sand a. Main
79351730,Sparkasse Ostunterfranken,,97531,Theres
79351730,Sparkasse Ostunterfranken,,97475,Zeil a. Main
79353090,Sparkasse Bad Neustadt a d Saale,BYLADEM1NES,97615,Bad Neustadt a.d.Saale
79353090,Sparkasse Bad Neustadt a d Saale,,97631,Bad Königshofen i. Grabfeld
79353090,Sparkasse Bad Neustadt a d Saale,,97653,Bischofsheim i.d.Rhön
79353090,Sparkasse Bad Neustadt a d Saale,,97650,Fladungen
79353090,Sparkasse Bad Neustadt a d Saale,,97634,Mellrichstadt
79353090,Sparkasse Bad Neustadt a d Saale,,97656,Oberelsbach
79353090,Sparkasse Bad Neustadt a d Saale,,97645,Ostheim v.d.Rhön
79353090,Sparkasse Bad Neustadt a d Saale,,97633,Saal a.d.Saale
79362081,VR-MainBank,GENODEF1GZH,97447,Gerolzhofen
79362081,VR-MainBank,,97499,Donnersdorf
79362081,VR-MainBank (Gf P2),,97447,Gerolzhofen
79363016,Volksbank Raiffeisenbank Rhön-Grabfeld -alt-,GENODEF1NDT,97607,Bad Neustadt a.d.Saale
79363016,Volksbank Raiffeisenbank Rhön-Grabfeld (Gf P2),,97607,Bad Neustadt a.d.Saale
79363151,Raiffeisen-Volksbank Haßberge,GENODEF1HAS,97437,Haßfurt
79363151,Raiffeisen-Volksbank Haßberge,,97483,Eltmann
79363151,Raiffeisen-Volksbank Haßberge (Gf P2),,97437,Haßfurt
79363151,Raiffeisen-Volksbank Haßberge,,97461,Hofheim i.UFr.
79363151,Raiffeisen-Volksbank Haßberge,,97478,Knetzgau
79363151,Raiffeisen-Volksbank Haßberge,,97514,Oberaurach
79364069,Raiffeisenbank Frankenwinheim und Umgebung -alt-,GENODEF1FWH,97447,Frankenwinheim
79364069,Raiffeisenbank Frankenwinheim und Umgebung (Gf P2),,97447,Frankenwinheim
79380051,Commerzbank vormals Dresdner Bank,DRESDEFF793,97408,Schweinfurt
79380051,Commerzbank vormals Dresdner Bank,,97663,Bad Kissingen
79520070,UniCredit Bank - HypoVereinsbank,HYVEDEMM407,63701,Aschaffenburg
79520070,UniCredit Bank - HypoVereinsbank,HYVEDEMM407,63777,Obernburg a. Main
79540049,Commerzbank,COBADEFFXXX,63707,Aschaffenburg
79550000,Sparkasse Aschaffenburg Miltenberg,BYLADEM1ASA,63739,Aschaffenburg
79561348,Raiffeisenbank Bachgau -alt-,GENODEF1BAG,63762,Großostheim
79561348,Raiffeisenbank Bachgau (Gf P2),,63762,Großostheim
79562514,Raiffeisen-Volksbank Aschaffenburg -alt-,GENODEF1AB1,63741,Aschaffenburg
79562514,Raiffeisen-Volksbank Aschaffenburg (Gf P2),,63741,Aschaffenburg
79562514,Raiffeisen-Volksbank Aschaffenburg,,63856,Bessenbach
79562514,Raiffeisen-Volksbank Aschaffenburg,,63820,Elsenfeld
79562514,Raiffeisen-Volksbank Aschaffenburg,,63864,Glattbach
79562514,Raiffeisen-Volksbank Aschaffenburg,,63773,Goldbach
79562514,Raiffeisen-Volksbank Aschaffenburg,,63762,Großostheim
79562514,Raiffeisen-Volksbank Aschaffenburg,,63868,Großwallstadt
79562514,Raiffeisen-Volksbank Aschaffenburg,,63768,Hösbach
79562514,Raiffeisen-Volksbank Aschaffenburg,,63869,Heigenbrücken
79562514,Raiffeisen-Volksbank Aschaffenburg,,63872,Heimbuchenthal
79562514,Raiffeisen-Volksbank Aschaffenburg,,63867,Johannesberg
79562514,Raiffeisen-Volksbank Aschaffenburg,,63846,Laufach
79562514,Raiffeisen-Volksbank Aschaffenburg,,63849,Leidersbach
79562514,Raiffeisen-Volksbank Aschaffenburg,,63776,Mömbris
79562514,Raiffeisen-Volksbank Aschaffenburg,,63853,Mömlingen
79562514,Raiffeisen-Volksbank Aschaffenburg,,63814,Mainaschaff
79562514,Raiffeisen-Volksbank Aschaffenburg,,63843,Niedernberg
79562514,Raiffeisen-Volksbank Aschaffenburg,,63860,Rothenbuch
79562514,Raiffeisen-Volksbank Aschaffenburg,,63877,Sailauf
79562514,Raiffeisen-Volksbank Aschaffenburg,,63811,Stockstadt a. Main
79562514,Raiffeisen-Volksbank Aschaffenburg,,63834,Sulzbach a. Main
79562514,Raiffeisen-Volksbank Aschaffenburg,,63939,Wörth a. Main
79562514,Raiffeisen-Volksbank Aschaffenburg,,63857,Waldaschaff
79562514,Raiffeisen-Volksbank Aschaffenburg,,63879,Weibersbrunn
79565568,Raiffeisenbank Waldaschaff-Heigenbrücken -alt-,GENODEF1WAA,63857,Waldaschaff
79565568,Raiffeisenbank Waldaschaff-Heigenbrücken (Gf P2),,63857,Waldaschaff
79567531,VR-Bank -alt-,GENODEF1ALZ,63748,Alzenau
79567531,VR-Bank (Gf P2),,63748,Alzenau
79568518,Raiffeisenbank Haibach-Obernau,GENODEF1HAC,63803,Haibach
79568518,Raiffeisenbank Haibach-Obernau,,63741,Aschaffenburg
79568518,Raiffeisenbank Haibach-Obernau,,63856,Bessenbach
79568518,Raiffeisenbank Haibach-Obernau (Gf P2),,63803,Haibach
79570024,Deutsche Bank,DEUTDEDB795,63741,Aschaffenburg
79570024,Deutsche Bank,DEUTDEDB796,63883,Miltenberg
79570051,Deutsche Bank,DEUTDEFF795,63741,Aschaffenburg
79570051,Deutsche Bank,DEUTDEFF796,63883,Miltenberg
79570324,Postbank/DSL Ndl der Deutsche Bank,DEUTDEDBP18,63739,Aschaffenburg
79570364,Postbank/DSL Ndl der Deutsche Bank,DEUTDEFFS18,63739,Aschaffenburg
79580099,Commerzbank vormals Dresdner Bank,DRESDEFF795,63704,Aschaffenburg
79589402,Commerzbank vormals Dresdner Bank ITGK,DRESDEFFI47,63704,Aschaffenburg
79590000,Volksbank Aschaffenburg -alt-,GENODEF1AB2,63739,Aschaffenburg
79590000,Volksbank Aschaffenburg (Gf P2),,63739,Aschaffenburg
79650000,Sparkasse Miltenberg-Obernburg -alt-,BYLADEM1MIL,63897,Miltenberg
79665540,Raiffeisenbank Elsavatal,GENODEF1EAU,63863,Eschau
79665540,Raiffeisenbank Elsavatal,,63820,Elsenfeld
79665540,Raiffeisenbank Elsavatal (Gf P2),,63863,Eschau
79665540,Raiffeisenbank Elsavatal,,63933,Mönchberg
79666548,Raiffeisenbank Großostheim-Obernburg -alt-,GENODEF1OBE,63762,Großostheim
79666548,Raiffeisenbank Großostheim-Obernburg (Gf P2),,63762,Großostheim
79668509,Raiffeisenbank Eichenbühl und Umgebung,GENODEF1ENB,63928,Eichenbühl
79668509,Raiffeisenbank Eichenbühl und Umgebung (Gf P2),,63928,Eichenbühl
79690000,Raiffeisen-Volksbank Miltenberg -alt-,GENODEF1MIL,63888,Miltenberg
79690000,Raiffeisen-Volksbank Miltenberg (Gf P2),,63888,Miltenberg
80020086,UniCredit Bank - HypoVereinsbank,HYVEDEMM440,06018,Halle (Saale)
80020086,UniCredit Bank - HypoVereinsbank,HYVEDEMM440,06217,Merseburg
80020086,UniCredit Bank - HypoVereinsbank,HYVEDEMM440,06667,Weißenfels
80020087,UniCredit Bank - HypoVereinsbank,HYVEDEMM462,06815,Dessau-Roßlau
80020087,UniCredit Bank - HypoVereinsbank,HYVEDEMM462,06766,Bitterfeld-Wolfen
80040000,Commerzbank,COBADEFFXXX,06108,Halle (Saale)
80040000,Commerzbank,,06406,Bernburg (Saale)
80040000,Commerzbank,,06321,Hettstedt
80040000,Commerzbank,,06366,Köthen (Anhalt)
80040000,Commerzbank,,06283,Lutherstadt Eisleben
80040000,Commerzbank,,06203,Merseburg
80040000,Commerzbank,,06618,Naumburg (Saale)
80040000,Commerzbank,,06526,Sangerhausen
80040000,Commerzbank,,06651,Weißenfels
80040000,Commerzbank,,06692,Zeitz
80040000,Commerzbank,,39261,Zerbst/Anhalt
80050500,Kreissparkasse Merseburg-Querfurt -alt-,NOLADE21MQU,06204,Merseburg
80053000,Sparkasse Burgenlandkreis,NOLADE21BLK,06694,Zeitz
80053572,Stadtsparkasse Dessau,NOLADE21DES,06814,Dessau-Roßlau
80053622,Kreissparkasse Köthen -alt-,NOLADE21KOT,06352,Köthen (Anhalt)
80053722,Kreissparkasse Anhalt-Bitterfeld,NOLADE21BTF,06732,Bitterfeld-Wolfen
80053762,Saalesparkasse,NOLADE21HAL,06093,Halle (Saale)
80054000,Kreissparkasse Weißenfels -alt-,NOLADE21WSF,06654,Weißenfels
80055008,Sparkasse Mansfeld-Südharz,NOLADE21EIL,06283,Lutherstadt Eisleben
80055500,Salzlandsparkasse,NOLADE21SES,39401,Staßfurt
80062608,Volksbank Elsterland -alt-,GENODEF1JE1,14943,Luckenwalde
80062608,Volksbank Elsterland (Gf P2),,14943,Luckenwalde
80063508,Harzer Volksbank,GENODEF1QLB,38855,Wernigerode
80063508,Harzer Volksbank (Gf P2),,38855,Wernigerode
80063558,Volksbank,GENODEF1SGH,06526,Sangerhausen
80063558,Volksbank (Gf P2),,06526,Sangerhausen
80063598,Volksbank Wittenberg,GENODEF1WB1,06886,Lutherstadt Wittenberg
80063598,Volksbank Wittenberg (Gf P2),,06886,Lutherstadt Wittenberg
80063628,Volksbank,GENODEF1KOE,06351,Köthen (Anhalt)
80063628,Volksbank,,06385,Aken (Elbe)
80063628,Volksbank,,06749,Bitterfeld-Wolfen
80063628,Volksbank (Gf P2),,06351,Köthen (Anhalt)
80063628,Volksbank,,06779,Raguhn-Jeßnitz
80063628,Volksbank,,06792,Sandersdorf
80063628,Volksbank,,06780,Zörbig
80063648,Volks- und Raiffeisenbank Saale-Unstrut,GENODEF1NMB,06207,Merseburg
80063648,Volks- und Raiffeisenbank Saale-Unstrut (Gf P2),,06207,Merseburg
80063678,VR-Bank Zeitz -alt-,GENODEF1ZTZ,06712,Zeitz
80063678,VR-Bank Zeitz (Gf P2),,06712,Zeitz
80063718,Volks- und Raiffeisenbank Eisleben -alt-,GENODEF1EIL,06281,Lutherstadt Eisleben
80063718,Volks- und Raiffeisenbank Eisleben (Gf P2),,06281,Lutherstadt Eisleben
80080000,Commerzbank vormals Dresdner Bank,DRESDEFF800,06005,Halle (Saale)
80080000,Commerzbank vormals Dresdner Bank,,06449,Aschersleben
80080000,Commerzbank vormals Dresdner Bank,,06391,Bernburg (Saale)
80080000,Commerzbank vormals Dresdner Bank,,06814,Dessau-Roßlau
80080000,Commerzbank vormals Dresdner Bank,,38805,Halberstadt
80080000,Commerzbank vormals Dresdner Bank,,06321,Hettstedt
80080000,Commerzbank vormals Dresdner Bank,,06352,Köthen (Anhalt)
80080000,Commerzbank vormals Dresdner Bank,,06283,Lutherstadt Eisleben
80080000,Commerzbank vormals Dresdner Bank,,06886,Lutherstadt Wittenberg
80080000,Commerzbank vormals Dresdner Bank,,06217,Merseburg
80080000,Commerzbank vormals Dresdner Bank,,06602,Naumburg (Saale)
80080000,Commerzbank vormals Dresdner Bank,,06472,Quedlinburg
80080000,Commerzbank vormals Dresdner Bank,,06526,Sangerhausen
80080000,Commerzbank vormals Dresdner Bank,,06651,Weißenfels
80080000,Commerzbank vormals Dresdner Bank,,38855,Wernigerode
80080000,Commerzbank vormals Dresdner Bank,,39261,Zerbst/Anhalt
80093574,Volksbank Dessau-Anhalt,GENODEF1DS1,06811,Dessau-Roßlau
80093574,Volksbank Dessau-Anhalt,,06385,Aken (Elbe)
80093574,Volksbank Dessau-Anhalt,,06869,Coswig (Anhalt)
80093574,Volksbank Dessau-Anhalt (Gf P2),,06811,Dessau-Roßlau
80093574,Volksbank Dessau-Anhalt,,06773,Gräfenhainichen
80093574,Volksbank Dessau-Anhalt,,39291,Möckern
80093574,Volksbank Dessau-Anhalt,,06785,Oranienbaum-Wörlitz
80093574,Volksbank Dessau-Anhalt,,39261,Zerbst/Anhalt
80093784,"Volksbank Halle, Saale",GENODEF1HAL,06016,Halle (Saale)
80093784,"Volksbank Halle, Saale (Gf P2)",,06016,Halle (Saale)
80550101,Sparkasse Wittenberg,NOLADE21WBL,06872,Lutherstadt Wittenberg
80550101,Sparkasse Wittenberg,,06773,Gräfenhainichen
80550200,Kreissparkasse Anhalt-Zerbst -alt-,NOLADE21ZER,39261,Zerbst/Anhalt
81000000,Bundesbank,MARKDEF1810,39003,Magdeburg
81010400,Investitionsbank Sachsen-Anhalt,NOLADE21LSA,39104,Magdeburg
81020500,SozialBank,BFSWDE33MAG,39104,Magdeburg
81040000,Commerzbank,COBADEFFXXX,39001,Magdeburg
81040000,Commerzbank,,06449,Aschersleben
81040000,Commerzbank,,39288,Burg
81040000,Commerzbank,,06844,Dessau-Roßlau
81040000,Commerzbank,,38806,Halberstadt
81040000,Commerzbank,,39331,Haldensleben
81040000,Commerzbank,,06886,Lutherstadt Wittenberg
81040000,Commerzbank,,06472,Quedlinburg
81040000,Commerzbank,,39203,Schönebeck (Elbe)
81040000,Commerzbank,,39555,Stendal
81040000,Commerzbank,,38855,Wernigerode
81050555,Kreissparkasse Stendal,NOLADE21SDL,39551,Stendal
81050555,Kreissparkasse Stendal,,39629,Bismark (Altmark)
81050555,Kreissparkasse Stendal,,39596,Goldbeck
81050555,Kreissparkasse Stendal,,39539,Havelberg
81050555,Kreissparkasse Stendal,,39606,Osterburg (Altmark)
81050555,Kreissparkasse Stendal,,39524,Schönhausen (Elbe)
81050555,Kreissparkasse Stendal,,39615,Seehausen (Altmark)
81050555,Kreissparkasse Stendal,,39517,Tangerhütte
81050555,Kreissparkasse Stendal,,39590,Tangermünde
81052000,Harzsparkasse,NOLADE21HRZ,38855,Wernigerode
81053272,Sparkasse MagdeBurg,NOLADE21MDG,39015,Magdeburg
81054000,Sparkasse Jerichower Land -alt-,NOLADE21JEL,39281,Burg
81055000,Kreissparkasse Börde,NOLADE21HDL,39387,Oschersleben (Bode)
81055555,Sparkasse Altmark West,NOLADE21SAW,29402,"Salzwedel, Hansestadt"
81063028,Raiffeisenbank Kalbe-Bismark,GENODEF1KAB,39624,Kalbe (Milde)
81063028,Raiffeisenbank Kalbe-Bismark Kalbe,,39629,Bismark (Altmark)
81063028,Raiffeisenbank Kalbe-Bismark (Gf P2),,39624,Kalbe (Milde)
81063238,Volksbank Jerichower Land,GENODEF1BRG,39288,Burg
81063238,Volksbank Jerichower Land (Gf P2),,39288,Burg
81068106,Bank für Kirche und Diakonie - KD-Bank Gf Sonder-BLZ,GENODED1KDM,39104,Magdeburg
81069052,Volksbank Börde-Bernburg,GENODEF1WZL,39164,Wanzleben-Börde
81069052,Volksbank Börde-Bernburg (Gf P2),,39164,Wanzleben-Börde
81070000,Deutsche Bank,DEUTDE8MXXX,39001,Magdeburg
81070000,Deutsche Bank,DEUTDE8M815,38883,Blankenburg (Harz)
81070000,Deutsche Bank,DEUTDE8M814,39281,Burg
81070000,Deutsche Bank,DEUTDE8M811,39638,Gardelegen
81070000,Deutsche Bank,DEUTDE8M812,39301,Genthin
81070000,Deutsche Bank,DEUTDE8M816,38801,Halberstadt
81070000,Deutsche Bank,DEUTDE8M817,39340,Haldensleben
81070000,Deutsche Bank,DEUTDE8M818,39381,Oschersleben (Bode)
81070000,Deutsche Bank,DEUTDE8M819,29410,"Salzwedel, Hansestadt"
81070000,Deutsche Bank,DEUTDE8M820,39202,Schönebeck (Elbe)
81070000,Deutsche Bank,DEUTDE8M821,39402,Staßfurt
81070000,Deutsche Bank,DEUTDE8M822,39576,Stendal
81070000,Deutsche Bank,DEUTDE8M823,38841,Wernigerode
81070000,Deutsche Bank,DEUTDE8M825,39261,Zerbst/Anhalt
81070024,Deutsche Bank,DEUTDEDBMAG,39001,Magdeburg
81070024,Deutsche Bank,DEUTDEDB815,38883,Blankenburg (Harz)
81070024,Deutsche Bank,DEUTDEDB814,39281,Burg
